2.973878605726109736e+00,2.998357617507615647e+00,2.964513821279505468e+00,2.640039827597702615e+00
9.954767158511332870e-01,9.971750810912732854e-01,1.007332510160358074e+00,1.078336750748080330e+00
2.033040632248960033e+00,1.996415931519182063e+00,1.997841378195728268e+00,1.974045131443580070e+00
