3.021859728778739651e+00,2.994500456823678824e+00,2.987706023078596562e+00,1.864693163584605573e+00
1.064221791703253039e+00,9.983656626106006682e-01,1.002440727508527862e+00,1.247812919483985095e+00
2.036620578556525452e+00,2.002165979278980767e+00,1.999363349165624637e+00,1.917501923416724097e+00
